,station,date,prcp
16824,USC00511918,2015-04-10,0.0
16826,USC00511918,2015-04-14,0.1
16827,USC00511918,2015-04-15,0.0
16828,USC00511918,2015-04-16,0.0
16829,USC00511918,2015-04-17,0.0
16831,USC00511918,2015-04-21,0.0
16832,USC00511918,2015-04-22,0.05
16833,USC00511918,2015-04-23,0.0
16834,USC00511918,2015-04-24,0.0
16837,USC00511918,2015-04-30,0.0
16838,USC00511918,2015-05-01,0.0
16840,USC00511918,2015-05-05,0.0
16841,USC00511918,2015-05-06,0.0
16842,USC00511918,2015-05-07,0.0
16843,USC00511918,2015-05-08,0.09
16845,USC00511918,2015-05-12,0.0
16846,USC00511918,2015-05-13,0.0
16847,USC00511918,2015-05-14,0.0
16848,USC00511918,2015-05-15,0.0
16850,USC00511918,2015-05-19,0.0
16851,USC00511918,2015-05-20,0.0
16852,USC00511918,2015-05-21,0.0
16853,USC00511918,2015-05-22,0.0
16855,USC00511918,2015-05-27,0.0
16856,USC00511918,2015-05-28,0.0
16857,USC00511918,2015-05-29,0.0
16858,USC00511918,2015-06-01,0.01
16859,USC00511918,2015-06-02,0.0
16860,USC00511918,2015-06-03,0.0
16861,USC00511918,2015-06-04,0.0
16862,USC00511918,2015-06-05,0.0
16864,USC00511918,2015-06-09,0.0
16866,USC00511918,2015-06-12,0.0
16868,USC00511918,2015-06-16,0.2
16869,USC00511918,2015-06-17,0.0
16870,USC00511918,2015-06-18,0.0
16871,USC00511918,2015-06-19,0.0
16873,USC00511918,2015-06-23,0.0
16874,USC00511918,2015-06-24,0.0
16875,USC00511918,2015-06-25,0.01
16876,USC00511918,2015-06-26,0.01
16880,USC00511918,2015-07-09,0.0
16881,USC00511918,2015-07-10,0.0
16883,USC00511918,2015-07-14,0.0
16884,USC00511918,2015-07-15,0.0
16885,USC00511918,2015-07-16,0.0
16886,USC00511918,2015-07-17,0.0
16888,USC00511918,2015-07-22,0.0
16889,USC00511918,2015-07-23,0.0
16890,USC00511918,2015-07-24,0.0
16892,USC00511918,2015-07-28,0.0
16894,USC00511918,2015-07-31,0.0
16896,USC00511918,2015-08-04,0.0
16897,USC00511918,2015-08-05,0.1
16898,USC00511918,2015-08-06,0.0
16900,USC00511918,2015-08-14,0.0
16903,USC00511918,2015-08-20,0.1
16905,USC00511918,2015-08-25,1.3
16906,USC00511918,2015-08-26,0.8
16910,USC00511918,2015-09-01,0.0
16911,USC00511918,2015-09-02,0.0
16912,USC00511918,2015-09-03,0.2
16913,USC00511918,2015-09-04,0.7
16915,USC00511918,2015-09-17,0.0
16916,USC00511918,2015-09-18,0.0
16918,USC00511918,2015-09-22,0.0
16919,USC00511918,2015-09-23,0.0
16920,USC00511918,2015-09-24,0.0
16921,USC00511918,2015-09-25,0.0
16922,USC00511918,2015-10-08,0.0
16923,USC00511918,2015-10-09,0.0
16924,USC00511918,2015-10-12,0.0
16925,USC00511918,2015-10-13,0.4
16926,USC00511918,2015-10-14,0.0
16927,USC00511918,2015-10-15,0.0
16928,USC00511918,2015-10-16,0.0
16929,USC00511918,2015-10-19,0.0
16930,USC00511918,2015-10-20,0.3
16931,USC00511918,2015-10-21,0.0
16932,USC00511918,2015-10-22,0.15
16933,USC00511918,2015-10-25,0.0
16934,USC00511918,2015-10-26,0.1
16935,USC00511918,2015-10-28,0.0
16936,USC00511918,2015-10-29,0.0
16937,USC00511918,2015-10-30,0.0
16938,USC00516128,2010-01-01,0.14
16939,USC00516128,2010-01-02,0.0
16940,USC00516128,2010-01-03,0.0
16941,USC00516128,2010-01-04,0.0
16942,USC00516128,2010-01-05,0.0
16943,USC00516128,2010-01-06,0.36
16944,USC00516128,2010-01-07,0.3
16945,USC00516128,2010-01-08,0.0
16946,USC00516128,2010-01-09,0.0
16947,USC00516128,2010-01-10,0.01
16948,USC00516128,2010-01-11,0.14
16949,USC00516128,2010-01-12,0.0
16950,USC00516128,2010-01-13,0.0
16951,USC00516128,2010-01-14,0.0
16952,USC00516128,2010-01-15,0.0
16953,USC00516128,2010-01-16,0.0
16954,USC00516128,2010-01-17,0.0
16955,USC00516128,2010-01-18,0.0
16956,USC00516128,2010-01-19,0.0
16957,USC00516128,2010-01-20,0.0
16958,USC00516128,2010-01-21,0.32
16959,USC00516128,2010-01-22,0.0
16960,USC00516128,2010-01-23,0.0
16961,USC00516128,2010-01-24,0.01
16962,USC00516128,2010-01-25,0.0
16963,USC00516128,2010-01-26,0.03
16964,USC00516128,2010-01-27,0.31
16965,USC00516128,2010-01-28,0.07
16966,USC00516128,2010-01-29,0.1
16967,USC00516128,2010-01-30,0.33
16968,USC00516128,2010-01-31,1.1
16969,USC00516128,2010-02-01,0.01
16970,USC00516128,2010-02-02,0.05
16971,USC00516128,2010-02-03,0.67
16972,USC00516128,2010-02-04,0.0
16973,USC00516128,2010-02-05,0.09
16974,USC00516128,2010-02-06,0.04
16975,USC00516128,2010-02-08,0.0
16976,USC00516128,2010-02-09,0.0
16977,USC00516128,2010-02-10,0.0
16978,USC00516128,2010-02-11,0.0
16979,USC00516128,2010-02-12,0.65
16980,USC00516128,2010-02-13,0.62
16981,USC00516128,2010-02-14,0.02
16982,USC00516128,2010-02-15,0.0
16983,USC00516128,2010-02-16,0.0
16984,USC00516128,2010-02-17,0.02
16985,USC00516128,2010-02-18,0.0
16986,USC00516128,2010-02-19,0.42
16987,USC00516128,2010-02-20,0.55
16989,USC00516128,2010-02-23,0.0
16990,USC00516128,2010-02-24,0.0
16991,USC00516128,2010-02-25,0.0
16992,USC00516128,2010-02-26,0.01
16993,USC00516128,2010-02-27,0.02
16994,USC00516128,2010-02-28,0.2
16995,USC00516128,2010-03-01,0.12
16996,USC00516128,2010-03-02,0.0
16997,USC00516128,2010-03-03,0.12
16998,USC00516128,2010-03-04,1.41
16999,USC00516128,2010-03-05,1.33
17000,USC00516128,2010-03-06,0.9
17001,USC00516128,2010-03-07,0.35
17002,USC00516128,2010-03-08,0.7
17003,USC00516128,2010-03-09,0.24
17004,USC00516128,2010-03-10,0.14
17005,USC00516128,2010-03-11,0.68
17006,USC00516128,2010-03-12,0.03
17007,USC00516128,2010-03-13,0.1
17008,USC00516128,2010-03-14,0.1
17009,USC00516128,2010-03-15,0.83
17010,USC00516128,2010-03-16,2.2
17011,USC00516128,2010-03-17,1.32
17012,USC00516128,2010-03-18,0.11
17013,USC00516128,2010-03-19,0.01
17014,USC00516128,2010-03-20,0.18
17015,USC00516128,2010-03-21,1.0
17016,USC00516128,2010-03-22,0.0
17017,USC00516128,2010-03-23,0.0
17018,USC00516128,2010-03-24,0.07
17019,USC00516128,2010-03-25,0.35
17020,USC00516128,2010-03-26,0.91
17021,USC00516128,2010-03-27,0.0
17022,USC00516128,2010-03-28,0.0
17023,USC00516128,2010-03-29,0.02
17024,USC00516128,2010-03-30,0.49
17025,USC00516128,2010-03-31,0.08
17026,USC00516128,2010-04-01,0.04
17027,USC00516128,2010-04-02,0.19
17028,USC00516128,2010-04-03,0.92
17029,USC00516128,2010-04-04,2.56
17030,USC00516128,2010-04-05,0.87
17031,USC00516128,2010-04-06,1.83
17032,USC00516128,2010-04-07,1.43
17033,USC00516128,2010-04-08,0.35
17034,USC00516128,2010-04-09,0.5
17035,USC00516128,2010-04-10,0.4
17036,USC00516128,2010-04-11,1.04
17037,USC00516128,2010-04-12,0.02
17038,USC00516128,2010-04-13,0.93
17039,USC00516128,2010-04-14,0.0
17040,USC00516128,2010-04-15,0.0
17041,USC00516128,2010-04-16,0.06
17042,USC00516128,2010-04-17,0.03
17043,USC00516128,2010-04-18,0.03
17044,USC00516128,2010-04-19,0.01
17045,USC00516128,2010-04-20,0.68
17046,USC00516128,2010-04-21,0.17
17048,USC00516128,2010-04-24,0.17
17049,USC00516128,2010-04-25,0.08
17050,USC00516128,2010-04-26,0.0
17051,USC00516128,2010-04-27,0.0
17052,USC00516128,2010-04-28,0.49
17053,USC00516128,2010-04-29,1.29
17054,USC00516128,2010-04-30,0.92
17055,USC00516128,2010-05-01,0.31
17056,USC00516128,2010-05-02,0.37
17057,USC00516128,2010-05-03,0.14
17058,USC00516128,2010-05-04,0.21
17059,USC00516128,2010-05-05,0.01
17060,USC00516128,2010-05-06,0.08
17061,USC00516128,2010-05-07,0.24
17062,USC00516128,2010-05-08,0.06
17063,USC00516128,2010-05-09,0.0
17064,USC00516128,2010-05-10,0.55
17066,USC00516128,2010-05-13,0.32
17067,USC00516128,2010-05-14,0.0
17068,USC00516128,2010-05-15,0.25
17069,USC00516128,2010-05-16,0.61
17070,USC00516128,2010-05-17,0.1
17071,USC00516128,2010-05-18,0.0
17072,USC00516128,2010-05-19,0.0
17073,USC00516128,2010-05-20,0.67
17074,USC00516128,2010-05-21,0.38
17075,USC00516128,2010-05-22,0.01
17077,USC00516128,2010-05-25,0.83
17078,USC00516128,2010-05-26,0.27
17079,USC00516128,2010-05-27,0.05
17080,USC00516128,2010-05-28,0.0
17082,USC00516128,2010-06-01,0.08
17083,USC00516128,2010-06-02,0.0
17084,USC00516128,2010-06-03,0.1
17085,USC00516128,2010-06-04,0.01
17086,USC00516128,2010-06-05,0.09
17087,USC00516128,2010-06-06,0.13
17088,USC00516128,2010-06-07,0.44
17089,USC00516128,2010-06-08,0.27
17090,USC00516128,2010-06-09,0.0
17093,USC00516128,2010-06-17,0.05
17096,USC00516128,2010-06-23,0.04
17097,USC00516128,2010-06-24,0.26
17098,USC00516128,2010-06-25,0.79
17099,USC00516128,2010-06-26,0.88
17100,USC00516128,2010-06-27,0.37
17101,USC00516128,2010-06-28,0.16
17102,USC00516128,2010-06-29,0.02
17103,USC00516128,2010-06-30,0.71
17104,USC00516128,2010-07-01,0.44
17105,USC00516128,2010-07-02,0.7
17106,USC00516128,2010-07-03,1.81
17107,USC00516128,2010-07-04,0.44
17108,USC00516128,2010-07-05,0.14
17109,USC00516128,2010-07-06,1.01
17110,USC00516128,2010-07-07,1.05
17111,USC00516128,2010-07-08,0.9
17112,USC00516128,2010-07-09,0.75
17113,USC00516128,2010-07-10,0.75
17114,USC00516128,2010-07-11,0.31
17115,USC00516128,2010-07-12,0.25
17116,USC00516128,2010-07-13,0.0
17117,USC00516128,2010-07-14,0.48
17118,USC00516128,2010-07-15,0.24
17119,USC00516128,2010-07-16,0.19
17120,USC00516128,2010-07-17,0.46
17121,USC00516128,2010-07-18,2.14
17122,USC00516128,2010-07-19,0.35
17123,USC00516128,2010-07-20,1.23
17124,USC00516128,2010-07-21,0.05
17125,USC00516128,2010-07-22,0.07
17126,USC00516128,2010-07-23,1.0
17127,USC00516128,2010-07-24,0.04
17128,USC00516128,2010-07-25,0.0
17129,USC00516128,2010-07-26,0.0
17130,USC00516128,2010-07-27,0.1
17131,USC00516128,2010-07-28,0.02
17132,USC00516128,2010-07-29,0.38
17133,USC00516128,2010-07-30,0.29
17134,USC00516128,2010-07-31,0.05
17135,USC00516128,2010-08-01,0.52
17136,USC00516128,2010-08-02,1.45
17137,USC00516128,2010-08-03,0.58
17138,USC00516128,2010-08-04,1.89
17139,USC00516128,2010-08-05,0.93
17140,USC00516128,2010-08-06,0.35
17141,USC00516128,2010-08-07,0.18
17142,USC00516128,2010-08-08,0.82
17143,USC00516128,2010-08-09,0.09
17144,USC00516128,2010-08-10,0.03
17145,USC00516128,2010-08-11,0.13
17146,USC00516128,2010-08-12,0.03
17147,USC00516128,2010-08-13,0.14
17148,USC00516128,2010-08-14,0.0
17149,USC00516128,2010-08-15,0.0
17150,USC00516128,2010-08-16,0.42
17151,USC00516128,2010-08-17,0.88
17152,USC00516128,2010-08-18,0.08
17153,USC00516128,2010-08-19,0.12
17154,USC00516128,2010-08-20,0.24
17155,USC00516128,2010-08-21,0.06
17156,USC00516128,2010-08-22,0.02
17157,USC00516128,2010-08-23,0.06
17158,USC00516128,2010-08-24,0.41
17159,USC00516128,2010-08-25,0.45
17160,USC00516128,2010-08-26,0.61
17161,USC00516128,2010-08-27,1.13
17162,USC00516128,2010-08-28,0.41
17163,USC00516128,2010-08-29,1.0
17164,USC00516128,2010-08-30,0.18
17165,USC00516128,2010-08-31,0.21
17166,USC00516128,2010-09-01,0.21
17167,USC00516128,2010-09-02,0.54
17168,USC00516128,2010-09-03,0.52
17169,USC00516128,2010-09-04,0.32
17170,USC00516128,2010-09-05,0.07
17171,USC00516128,2010-09-06,0.38
17172,USC00516128,2010-09-07,1.51
17173,USC00516128,2010-09-08,0.28
17174,USC00516128,2010-09-09,0.01
17175,USC00516128,2010-09-10,0.18
17176,USC00516128,2010-09-11,0.24
17177,USC00516128,2010-09-12,0.0
17178,USC00516128,2010-09-13,0.0
17179,USC00516128,2010-09-14,0.27
17180,USC00516128,2010-09-15,0.04
17181,USC00516128,2010-09-16,0.21
17182,USC00516128,2010-09-17,0.0
17183,USC00516128,2010-09-18,0.19
17184,USC00516128,2010-09-19,0.58
17185,USC00516128,2010-09-20,0.26
17186,USC00516128,2010-09-21,0.04
17187,USC00516128,2010-09-22,0.42
17188,USC00516128,2010-09-23,0.86
17189,USC00516128,2010-09-24,0.0
17190,USC00516128,2010-09-25,0.57
17191,USC00516128,2010-09-26,0.0
17192,USC00516128,2010-09-27,0.0
17193,USC00516128,2010-09-28,0.0
17194,USC00516128,2010-09-29,0.0
17195,USC00516128,2010-09-30,1.18
17196,USC00516128,2010-10-01,3.14
17197,USC00516128,2010-10-02,1.27
17198,USC00516128,2010-10-03,0.03
17199,USC00516128,2010-10-04,0.24
17200,USC00516128,2010-10-05,0.21
17201,USC00516128,2010-10-06,0.0
17202,USC00516128,2010-10-07,0.0
17203,USC00516128,2010-10-08,0.0
17204,USC00516128,2010-10-09,0.0
17205,USC00516128,2010-10-10,0.0
17206,USC00516128,2010-10-11,0.41
17207,USC00516128,2010-10-12,0.25
17208,USC00516128,2010-10-13,0.05
17209,USC00516128,2010-10-14,0.04
17210,USC00516128,2010-10-15,0.01
17211,USC00516128,2010-10-16,0.08
17212,USC00516128,2010-10-17,0.21
17213,USC00516128,2010-10-18,0.07
17214,USC00516128,2010-10-19,4.01
17215,USC00516128,2010-10-20,0.0
17216,USC00516128,2010-10-21,0.39
17217,USC00516128,2010-10-22,0.21
17218,USC00516128,2010-10-23,0.0
17219,USC00516128,2010-10-24,0.0
17220,USC00516128,2010-10-25,0.0
17221,USC00516128,2010-10-26,0.68
17222,USC00516128,2010-10-27,1.06
17223,USC00516128,2010-10-28,0.7
17224,USC00516128,2010-10-29,0.24
17225,USC00516128,2010-10-30,1.9
17226,USC00516128,2010-10-31,0.28
17227,USC00516128,2010-11-01,2.03
17228,USC00516128,2010-11-02,0.47
17229,USC00516128,2010-11-03,0.06
17230,USC00516128,2010-11-04,3.79
17231,USC00516128,2010-11-05,2.64
17232,USC00516128,2010-11-06,4.56
17233,USC00516128,2010-11-07,0.54
17234,USC00516128,2010-11-08,0.01
17235,USC00516128,2010-11-09,0.01
17236,USC00516128,2010-11-10,0.76
17237,USC00516128,2010-11-11,0.15
17238,USC00516128,2010-11-12,0.1
17239,USC00516128,2010-11-13,0.21
17240,USC00516128,2010-11-14,0.31
17241,USC00516128,2010-11-15,0.6
17242,USC00516128,2010-11-16,0.62
17243,USC00516128,2010-11-17,0.01
17244,USC00516128,2010-11-18,0.0
17245,USC00516128,2010-11-19,0.22
17246,USC00516128,2010-11-20,0.0
17247,USC00516128,2010-11-21,0.08
17248,USC00516128,2010-11-22,0.0
17249,USC00516128,2010-11-23,0.0
17250,USC00516128,2010-11-24,0.1
17251,USC00516128,2010-11-25,0.46
17252,USC00516128,2010-11-26,0.1
17253,USC00516128,2010-11-27,0.15
17254,USC00516128,2010-11-28,1.09
17255,USC00516128,2010-11-29,0.64
17256,USC00516128,2010-11-30,0.06
17257,USC00516128,2010-12-01,1.48
17258,USC00516128,2010-12-02,0.18
17259,USC00516128,2010-12-03,1.59
17260,USC00516128,2010-12-04,0.19
17261,USC00516128,2010-12-05,0.0
17262,USC00516128,2010-12-06,0.0
17263,USC00516128,2010-12-07,0.0
17264,USC00516128,2010-12-08,0.0
17265,USC00516128,2010-12-09,0.0
17266,USC00516128,2010-12-10,1.86
17267,USC00516128,2010-12-11,0.58
17268,USC00516128,2010-12-12,0.45
17269,USC00516128,2010-12-13,0.18
17270,USC00516128,2010-12-14,0.0
17271,USC00516128,2010-12-15,0.0
17272,USC00516128,2010-12-16,0.0
17273,USC00516128,2010-12-17,0.0
17274,USC00516128,2010-12-18,0.0
17275,USC00516128,2010-12-19,2.15
17276,USC00516128,2010-12-20,5.04
17277,USC00516128,2010-12-21,1.44
17278,USC00516128,2010-12-22,0.04
17279,USC00516128,2010-12-23,0.0
17280,USC00516128,2010-12-24,0.15
17281,USC00516128,2010-12-25,0.0
17282,USC00516128,2010-12-26,0.99
17283,USC00516128,2010-12-27,0.02
17284,USC00516128,2010-12-28,0.04
17285,USC00516128,2010-12-29,0.19
17286,USC00516128,2010-12-30,0.3
17287,USC00516128,2010-12-31,0.01
17288,USC00516128,2011-01-01,0.07
17289,USC00516128,2011-01-02,0.03
17290,USC00516128,2011-01-03,0.35
17291,USC00516128,2011-01-04,0.05
17292,USC00516128,2011-01-05,0.09
17293,USC00516128,2011-01-06,0.22
17294,USC00516128,2011-01-07,0.0
17295,USC00516128,2011-01-08,0.0
17296,USC00516128,2011-01-09,0.0
17297,USC00516128,2011-01-10,0.0
17298,USC00516128,2011-01-11,0.09
17299,USC00516128,2011-01-12,0.54
17300,USC00516128,2011-01-13,2.27
17301,USC00516128,2011-01-14,0.12
17302,USC00516128,2011-01-15,0.02
17303,USC00516128,2011-01-16,0.0
17304,USC00516128,2011-01-17,0.07
17305,USC00516128,2011-01-18,0.0
17306,USC00516128,2011-01-19,0.03
17307,USC00516128,2011-01-20,0.01
17308,USC00516128,2011-01-21,0.43
17309,USC00516128,2011-01-22,0.02
17310,USC00516128,2011-01-23,0.19
17311,USC00516128,2011-01-24,0.05
17312,USC00516128,2011-01-25,0.0
17313,USC00516128,2011-01-26,0.0
17314,USC00516128,2011-01-27,0.0
17315,USC00516128,2011-01-28,0.0
17316,USC00516128,2011-01-29,0.18
17317,USC00516128,2011-01-30,0.0
17318,USC00516128,2011-01-31,0.2
17319,USC00516128,2011-02-01,0.0
17320,USC00516128,2011-02-02,0.0
17321,USC00516128,2011-02-03,0.0
17322,USC00516128,2011-02-04,0.0
17323,USC00516128,2011-02-05,0.0
17324,USC00516128,2011-02-06,0.0
17325,USC00516128,2011-02-07,1.11
17326,USC00516128,2011-02-08,1.49
17328,USC00516128,2011-02-11,0.13
17329,USC00516128,2011-02-12,0.1
17330,USC00516128,2011-02-13,0.1
17331,USC00516128,2011-02-14,0.0
17332,USC00516128,2011-02-15,0.0
17333,USC00516128,2011-02-16,0.2
17334,USC00516128,2011-02-17,0.0
17335,USC00516128,2011-02-18,0.01
17336,USC00516128,2011-02-19,0.0
17337,USC00516128,2011-02-20,1.79
17338,USC00516128,2011-02-21,0.0
17339,USC00516128,2011-02-22,0.08
17340,USC00516128,2011-02-23,0.01
17341,USC00516128,2011-02-24,0.6
17342,USC00516128,2011-02-25,0.01
17343,USC00516128,2011-02-26,0.0
17344,USC00516128,2011-02-27,0.16
17345,USC00516128,2011-02-28,0.0
17346,USC00516128,2011-03-01,0.22
17347,USC00516128,2011-03-02,0.0
17348,USC00516128,2011-03-03,0.0
17349,USC00516128,2011-03-04,0.94
17350,USC00516128,2011-03-05,0.29
17351,USC00516128,2011-03-06,0.24
17352,USC00516128,2011-03-07,0.29
17353,USC00516128,2011-03-08,1.11
17354,USC00516128,2011-03-09,1.5
17355,USC00516128,2011-03-10,0.82
17356,USC00516128,2011-03-11,0.47
17357,USC00516128,2011-03-12,0.0
17358,USC00516128,2011-03-13,0.0
17359,USC00516128,2011-03-14,0.0
17360,USC00516128,2011-03-15,0.0
17361,USC00516128,2011-03-16,0.0
17362,USC00516128,2011-03-17,0.16
17363,USC00516128,2011-03-18,0.15
17364,USC00516128,2011-03-19,0.46
17365,USC00516128,2011-03-20,1.16
17366,USC00516128,2011-03-21,0.0
17367,USC00516128,2011-03-22,0.85
17368,USC00516128,2011-03-23,0.06
17369,USC00516128,2011-03-24,1.35
17370,USC00516128,2011-03-25,0.13
17371,USC00516128,2011-03-26,0.62
17372,USC00516128,2011-03-27,0.38
17373,USC00516128,2011-03-28,0.26
17374,USC00516128,2011-03-29,0.11
17375,USC00516128,2011-03-30,0.18
17376,USC00516128,2011-03-31,0.0
17377,USC00516128,2011-04-01,1.16
17378,USC00516128,2011-04-02,1.15
17379,USC00516128,2011-04-03,0.59
17380,USC00516128,2011-04-04,0.05
17381,USC00516128,2011-04-05,0.42
17382,USC00516128,2011-04-06,0.18
17383,USC00516128,2011-04-07,3.35
17384,USC00516128,2011-04-08,0.34
17385,USC00516128,2011-04-09,0.03
17386,USC00516128,2011-04-10,0.09
17387,USC00516128,2011-04-11,0.35
17388,USC00516128,2011-04-12,0.25
17389,USC00516128,2011-04-13,0.0
17390,USC00516128,2011-04-14,0.08
17391,USC00516128,2011-04-15,0.01
17392,USC00516128,2011-04-16,0.38
17393,USC00516128,2011-04-17,0.0
17394,USC00516128,2011-04-18,0.28
17395,USC00516128,2011-04-19,0.0
17396,USC00516128,2011-04-21,0.0
17397,USC00516128,2011-04-22,0.0
17398,USC00516128,2011-04-23,0.0
17399,USC00516128,2011-04-24,0.04
17400,USC00516128,2011-04-25,0.23
17401,USC00516128,2011-04-26,0.46
17402,USC00516128,2011-04-27,0.09
17403,USC00516128,2011-04-28,0.34
17404,USC00516128,2011-04-29,0.9
17405,USC00516128,2011-05-01,1.21
17406,USC00516128,2011-05-02,0.35
17407,USC00516128,2011-05-03,3.05
17408,USC00516128,2011-05-05,0.34
17409,USC00516128,2011-05-06,2.07
17410,USC00516128,2011-05-07,1.91
17411,USC00516128,2011-05-08,2.26
17412,USC00516128,2011-05-09,0.31
17413,USC00516128,2011-05-10,0.04
17414,USC00516128,2011-05-11,0.74
17415,USC00516128,2011-05-12,0.1
17416,USC00516128,2011-05-13,0.29
17417,USC00516128,2011-05-14,0.06
17418,USC00516128,2011-05-15,0.0
17419,USC00516128,2011-05-16,0.01
17420,USC00516128,2011-05-17,0.03
17421,USC00516128,2011-05-18,0.19
17422,USC00516128,2011-05-19,0.15
17423,USC00516128,2011-05-20,0.0
17424,USC00516128,2011-05-21,0.01
17425,USC00516128,2011-05-22,0.71
17426,USC00516128,2011-05-23,0.17
17427,USC00516128,2011-05-24,0.02
17428,USC00516128,2011-05-25,0.09
17429,USC00516128,2011-05-26,0.0
17430,USC00516128,2011-05-27,0.09
17431,USC00516128,2011-05-28,0.01
17432,USC00516128,2011-05-29,0.17
17433,USC00516128,2011-05-30,0.16
17434,USC00516128,2011-05-31,0.15
17435,USC00516128,2011-06-01,0.61
17436,USC00516128,2011-06-02,0.22
17437,USC00516128,2011-06-03,2.0
17438,USC00516128,2011-06-04,2.45
17439,USC00516128,2011-06-05,0.76
17440,USC00516128,2011-06-06,0.1
17441,USC00516128,2011-06-07,0.19
17442,USC00516128,2011-06-08,0.23
17443,USC00516128,2011-06-09,0.1
17444,USC00516128,2011-06-10,0.11
17445,USC00516128,2011-06-11,0.17
17446,USC00516128,2011-06-12,1.5
17447,USC00516128,2011-06-13,0.41
17448,USC00516128,2011-06-14,0.14
17449,USC00516128,2011-06-15,0.01
17450,USC00516128,2011-06-16,0.83
17451,USC00516128,2011-06-17,0.18
17452,USC00516128,2011-06-18,0.07
17453,USC00516128,2011-06-19,1.84
17454,USC00516128,2011-06-20,0.91
17455,USC00516128,2011-06-21,1.03
17456,USC00516128,2011-06-22,1.65
17457,USC00516128,2011-06-23,0.68
17458,USC00516128,2011-06-24,1.16
17459,USC00516128,2011-06-25,0.06
17460,USC00516128,2011-06-26,0.29
17461,USC00516128,2011-06-27,0.98
17462,USC00516128,2011-06-28,0.25
17463,USC00516128,2011-06-29,0.06
17464,USC00516128,2011-06-30,0.0
17465,USC00516128,2011-07-01,0.15
17466,USC00516128,2011-07-02,0.1
17467,USC00516128,2011-07-03,0.31
17468,USC00516128,2011-07-04,0.17
17469,USC00516128,2011-07-05,0.24
17470,USC00516128,2011-07-06,0.15
17473,USC00516128,2011-07-11,0.12
17475,USC00516128,2011-07-14,0.27
17476,USC00516128,2011-07-15,0.4
17477,USC00516128,2011-07-16,0.3
17478,USC00516128,2011-07-17,0.66
17479,USC00516128,2011-07-18,0.18
17480,USC00516128,2011-07-19,0.1
17481,USC00516128,2011-07-20,0.72
17482,USC00516128,2011-07-21,0.0
17483,USC00516128,2011-07-22,1.34
17484,USC00516128,2011-07-23,0.11
17485,USC00516128,2011-07-24,0.3
17486,USC00516128,2011-07-25,0.23
17487,USC00516128,2011-07-26,0.35
17488,USC00516128,2011-07-27,2.12
17489,USC00516128,2011-07-28,0.02
17490,USC00516128,2011-07-29,0.7
17492,USC00516128,2011-08-01,0.0
17493,USC00516128,2011-08-02,0.26
17494,USC00516128,2011-08-03,0.17
17495,USC00516128,2011-08-04,0.26
17496,USC00516128,2011-08-05,0.51
17497,USC00516128,2011-08-06,0.04
17498,USC00516128,2011-08-07,0.18
17499,USC00516128,2011-08-08,0.01
17500,USC00516128,2011-08-09,1.25
17501,USC00516128,2011-08-10,0.03
17502,USC00516128,2011-08-11,0.16
17503,USC00516128,2011-08-12,0.07
17504,USC00516128,2011-08-13,0.01
17505,USC00516128,2011-08-14,0.53
17506,USC00516128,2011-08-15,0.1
17507,USC00516128,2011-08-16,0.13
17508,USC00516128,2011-08-17,0.55
17509,USC00516128,2011-08-18,0.15
17510,USC00516128,2011-08-19,0.08
17511,USC00516128,2011-08-20,0.36
17513,USC00516128,2011-08-23,0.02
17514,USC00516128,2011-08-24,0.29
17515,USC00516128,2011-08-25,0.39
17516,USC00516128,2011-08-26,0.2
17517,USC00516128,2011-08-27,0.6
17518,USC00516128,2011-08-28,0.41
17519,USC00516128,2011-08-29,1.11
17520,USC00516128,2011-08-30,0.56
17521,USC00516128,2011-08-31,0.57
17522,USC00516128,2011-09-01,0.25
17523,USC00516128,2011-09-02,0.3
17524,USC00516128,2011-09-03,0.0
17525,USC00516128,2011-09-04,0.18
17526,USC00516128,2011-09-05,0.02
17527,USC00516128,2011-09-06,0.11
17528,USC00516128,2011-09-07,0.0
17529,USC00516128,2011-09-08,0.0
17530,USC00516128,2011-09-09,0.09
17531,USC00516128,2011-09-10,0.25
17532,USC00516128,2011-09-11,0.21
17533,USC00516128,2011-09-12,0.38
17534,USC00516128,2011-09-13,0.5
17535,USC00516128,2011-09-14,0.19
17536,USC00516128,2011-09-15,0.41
17537,USC00516128,2011-09-16,0.95
17538,USC00516128,2011-09-17,0.21
17539,USC00516128,2011-09-18,0.88
17540,USC00516128,2011-09-19,0.18
17541,USC00516128,2011-09-20,0.1
17542,USC00516128,2011-09-21,0.19
17543,USC00516128,2011-09-22,0.21
17544,USC00516128,2011-09-23,0.39
17545,USC00516128,2011-09-24,0.01
17546,USC00516128,2011-09-25,0.0
17547,USC00516128,2011-09-26,0.0
17548,USC00516128,2011-09-27,0.0
17549,USC00516128,2011-09-28,0.1
17550,USC00516128,2011-09-29,0.09
17551,USC00516128,2011-09-30,0.0
17552,USC00516128,2011-10-01,0.0
17553,USC00516128,2011-10-02,0.03
17554,USC00516128,2011-10-03,0.0
17555,USC00516128,2011-10-04,0.57
17556,USC00516128,2011-10-05,0.06
17557,USC00516128,2011-10-06,0.65
17558,USC00516128,2011-10-07,0.44
17561,USC00516128,2011-10-14,0.57
17562,USC00516128,2011-10-15,1.72
17563,USC00516128,2011-10-16,0.0
17564,USC00516128,2011-10-17,0.43
17565,USC00516128,2011-10-18,0.44
17566,USC00516128,2011-10-19,0.29
17567,USC00516128,2011-10-20,0.22
17568,USC00516128,2011-10-21,0.46
